id,lat,lng,brightness,frp,confidence,timestamp,satellite,classification
firms-2026-09-10-0050-47754,42.70722,19.29668,296.65,0.44,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0100-47755,2.80561,18.01992,309.72,1.55,50,2026-09-10T01:00:00Z,N20,Routine Flare
firms-2026-09-10-0050-47756,42.70396,19.29566,332.68,3.97,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0100-47757,3.57137,13.4086,307.72,1.05,50,2026-09-10T01:00:00Z,N20,Routine Flare
firms-2026-09-10-0050-47758,39.35537,33.55429,297.57,2.16,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47759,39.3534,33.56063,306.47,2.25,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0100-47760,3.11895,14.96308,300.61,0.75,50,2026-09-10T01:00:00Z,N20,Routine Flare
firms-2026-09-10-0050-47761,42.73417,18.90172,326.82,2.12,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0100-47762,3.26053,14.02678,300.69,0.67,50,2026-09-10T01:00:00Z,N20,Routine Flare
firms-2026-09-10-0050-47763,42.73342,18.90635,322.47,2.12,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0100-47764,2.65288,17.1806,302.14,0.45,50,2026-09-10T01:00:00Z,N20,Routine Flare
firms-2026-09-10-0050-47765,42.73042,18.92489,327.46,1.95,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47766,42.72966,18.92954,318.63,1.37,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0100-47767,4.14774,7.97066,306.87,2.02,50,2026-09-10T01:00:00Z,N20,Routine Flare
firms-2026-09-10-0050-47768,42.72891,18.93419,311.13,1.37,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47769,42.73091,18.90071,308.37,2.12,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0100-47770,2.62801,16.06277,327.93,2.29,50,2026-09-10T01:00:00Z,N20,Routine Flare
firms-2026-09-10-0050-47771,42.72716,18.92389,305.15,1.95,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47772,42.72564,18.93321,304.46,1.37,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0100-47773,2.15512,13.94525,313.35,1.65,50,2026-09-10T01:00:00Z,N20,Routine Flare
firms-2026-09-10-0050-47774,42.73064,18.88127,299.21,0.99,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47775,42.72989,18.88589,315.26,0.99,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47776,42.72915,18.8905,317.02,1.42,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0100-47777,2.15446,13.94918,299.25,1.1,50,2026-09-10T01:00:00Z,N20,Routine Flare
firms-2026-09-10-0050-47778,42.7284,18.8951,302.72,1.42,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47779,42.72238,18.93224,316.62,1.7,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0100-47780,2.15877,13.94298,300.47,0.81,50,2026-09-10T01:00:00Z,N20,Routine Flare
firms-2026-09-10-0050-47781,42.72663,18.88489,307.72,0.99,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0100-47782,2.15377,13.94643,316.82,1.57,50,2026-09-10T01:00:00Z,N20,Routine Flare
firms-2026-09-10-0050-47783,42.72589,18.88951,316.94,1.42,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47784,42.72263,18.88851,300.5,1.12,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47785,42.7203,18.83946,330.77,1.72,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0100-47786,3.47145,5.55658,301.84,0.72,50,2026-09-10T01:00:00Z,N20,Routine Flare
firms-2026-09-10-0050-47787,42.71955,18.8441,310.66,1.72,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47788,42.71285,18.88559,302.98,0.71,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47789,42.7121,18.89021,300.56,0.71,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0100-47790,3.47084,5.56047,309.28,0.72,50,2026-09-10T01:00:00Z,N20,Routine Flare
firms-2026-09-10-0050-47791,42.70608,18.92733,301.26,0.55,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47792,42.69104,19.01979,301.52,0.69,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0100-47793,3.46734,5.55993,344.24,1.65,50,2026-09-10T01:00:00Z,N20,Routine Flare
firms-2026-09-10-0050-47794,42.6903,19.02439,301.52,1.06,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47795,42.71704,18.83848,311.77,1.42,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0100-47796,3.46673,5.56382,324.15,1.19,50,2026-09-10T01:00:00Z,N20,Routine Flare
firms-2026-09-10-0050-47797,42.71629,18.84311,309.6,1.42,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47798,42.70885,18.88923,310.75,1.28,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0100-47799,3.46856,5.55214,299.57,0.91,50,2026-09-10T01:00:00Z,N20,Routine Flare
firms-2026-09-10-0050-47800,42.68777,19.01886,315.69,1.49,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47801,42.71453,18.83288,296.41,0.33,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47802,42.69251,18.94768,338.53,2.23,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0100-47803,3.46795,5.55604,308.8,1.65,50,2026-09-10T01:00:00Z,N20,Routine Flare
firms-2026-09-10-0050-47804,42.71127,18.8319,304.87,0.41,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47805,42.69175,18.95233,312.54,2.23,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0100-47806,3.46612,5.56772,303.33,1.19,50,2026-09-10T01:00:00Z,N20,Routine Flare
firms-2026-09-10-0050-47807,42.68849,18.95137,318.02,2.23,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47808,42.66063,18.80523,334.21,4.04,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0100-47809,3.46445,5.55549,305.02,1.65,50,2026-09-10T01:00:00Z,N20,Routine Flare
firms-2026-09-10-0050-47810,42.64964,18.831,299.72,0.81,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47811,42.6489,18.83562,297.82,0.81,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0100-47812,3.46384,5.55939,303.23,1.65,50,2026-09-10T01:00:00Z,N20,Routine Flare
firms-2026-09-10-0050-47813,42.64638,18.83004,311.65,0.81,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47814,40.24434,29.92531,297.83,0.73,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0100-47815,3.46323,5.56328,308.15,1.19,50,2026-09-10T01:00:00Z,N20,Routine Flare
firms-2026-09-10-0050-47816,42.31547,19.86852,298.74,0.46,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0100-47817,3.46262,5.56717,301.78,1.19,50,2026-09-10T01:00:00Z,N20,Routine Flare
firms-2026-09-10-0050-47818,42.23399,20.04481,301.07,0.63,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47819,42.23153,20.03889,304.91,0.63,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0100-47820,3.46033,5.55885,303.68,1.6,50,2026-09-10T01:00:00Z,N20,Routine Flare
firms-2026-09-10-0050-47821,42.2765,19.20782,310.56,1.47,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0100-47822,1.39442,16.32509,317.46,1.31,50,2026-09-10T01:00:00Z,N20,Routine Flare
firms-2026-09-10-0050-47823,39.06934,32.48955,314.86,2.19,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0100-47824,0.46333,17.98689,310.36,1.83,50,2026-09-10T01:00:00Z,N20,Routine Flare
firms-2026-09-10-0050-47825,39.07032,32.48755,299.67,1.16,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47826,39.06865,32.49314,299.57,1.72,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0100-47827,1.08005,13.26396,301.89,1.05,50,2026-09-10T01:00:00Z,N20,Routine Flare
firms-2026-09-10-0050-47828,42.06973,19.60055,309.19,0.92,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0100-47829,0.39664,17.43428,301.71,0.64,50,2026-09-10T01:00:00Z,N20,Routine Flare
firms-2026-09-10-0050-47830,42.01471,19.92111,297.35,1.15,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0100-47831,1.53362,9.34585,313.69,1.99,50,2026-09-10T01:00:00Z,N20,Routine Flare
firms-2026-09-10-0050-47832,42.01389,19.92582,313.16,2.85,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47833,39.0519,32.50414,295.16,0.66,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47834,42.06804,19.59019,321.23,5.03,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0100-47835,0.87257,11.59242,302.57,0.51,50,2026-09-10T01:00:00Z,N20,Routine Flare
firms-2026-09-10-0050-47836,42.06725,19.59486,332.27,5.03,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0102-47837,-0.05049,14.01649,310.63,1.55,50,2026-09-10T01:02:00Z,N20,Routine Flare
firms-2026-09-10-0050-47838,42.01063,19.92463,337.79,2.85,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47839,42.00981,19.92935,327.91,2.85,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47840,42.00817,19.91875,297.09,0.3,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0102-47841,0.22957,11.92732,300.84,0.91,50,2026-09-10T01:02:00Z,N20,Routine Flare
firms-2026-09-10-0050-47842,42.00736,19.92345,305.51,1.15,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47843,41.98917,19.8882,301.58,0.36,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0102-47844,0.40654,9.89209,327.77,4.04,50,2026-09-10T01:02:00Z,N20,Routine Flare
firms-2026-09-10-0050-47845,41.73056,21.30146,330.2,3.1,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47846,41.98587,19.88718,319.69,1.34,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47847,41.72709,21.30069,328.72,3.1,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0102-47848,0.40593,9.89594,327.72,4.04,50,2026-09-10T01:02:00Z,N20,Routine Flare
firms-2026-09-10-0050-47849,41.72363,21.29988,332.28,4.07,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47850,41.72271,21.30478,314.1,2.84,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0102-47851,0.40516,9.452,310.38,1.13,50,2026-09-10T01:02:00Z,N20,Routine Flare
firms-2026-09-10-0050-47852,41.72016,21.29907,324.24,4.07,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47853,41.71922,21.3041,330.79,2.84,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47854,41.71667,21.2984,324.06,2.54,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47855,41.71572,21.30343,324.92,2.69,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0102-47856,-0.08815,11.98014,311.36,2.11,50,2026-09-10T01:02:00Z,N20,Routine Flare
firms-2026-09-10-0050-47857,41.71044,21.33164,299.28,1.31,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0102-47858,-0.64235,12.34895,304.32,0.93,50,2026-09-10T01:02:00Z,N20,Routine Flare
firms-2026-09-10-0050-47859,41.71224,21.30272,314.43,2.69,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47860,41.70879,21.30182,319.3,2.6,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0102-47861,-0.73762,12.96439,301.54,1.18,50,2026-09-10T01:02:00Z,N20,Routine Flare
firms-2026-09-10-0050-47862,41.69484,21.33762,325.77,3.1,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47863,41.69566,21.33323,317.56,2.64,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47864,41.69146,21.32664,302.06,1.06,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0102-47865,-0.73824,12.96843,307.27,1.18,50,2026-09-10T01:02:00Z,N20,Routine Flare
firms-2026-09-10-0050-47866,41.68542,21.32026,311.14,1.41,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0102-47867,-0.44025,10.1431,301.96,0.4,50,2026-09-10T01:02:00Z,N20,Routine Flare
firms-2026-09-10-0050-47868,41.68458,21.32474,302.53,1.41,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47869,43.44641,4.8369,295.65,0.57,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47870,43.44508,4.87538,308.72,1.36,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47871,43.43893,4.88592,298.94,1.44,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0102-47872,-0.44382,10.14257,301.24,0.42,50,2026-09-10T01:02:00Z,N20,Routine Flare
firms-2026-09-10-0050-47873,39.902,28.87145,299.88,0.29,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47874,38.93065,32.17308,300.84,0.9,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47875,43.30502,5.36849,304.17,0.6,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47876,38.09074,34.4169,302.72,1.4,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0102-47877,-0.77662,11.91321,312.07,1.39,50,2026-09-10T01:02:00Z,N20,Routine Flare
firms-2026-09-10-0050-47878,41.59113,20.27556,300.43,1.55,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47879,41.58864,20.26983,301.99,1.46,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47880,41.66563,19.8128,304.34,0.54,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47881,41.58623,20.26369,305.11,1.1,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0102-47882,-0.77745,11.91836,305.43,1.39,50,2026-09-10T01:02:00Z,N20,Routine Flare
firms-2026-09-10-0050-47883,41.58298,20.26229,328.69,2.65,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47884,41.66156,19.81623,304.42,0.46,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0102-47885,-0.77574,11.91756,328.96,4.59,50,2026-09-10T01:02:00Z,N20,Routine Flare
firms-2026-09-10-0050-47886,41.58212,20.26707,300.73,1.41,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47887,41.64761,19.8165,299.54,0.37,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0102-47888,-0.39051,9.34352,299.36,1.04,50,2026-09-10T01:02:00Z,N20,Routine Flare
firms-2026-09-10-0050-47889,41.53495,20.18895,300.48,1.84,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47890,41.5324,20.18357,327.38,1.84,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47891,41.53161,20.18805,307.02,1.84,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0102-47892,-0.58538,10.23528,301.56,0.35,50,2026-09-10T01:02:00Z,N20,Routine Flare
firms-2026-09-10-0050-47893,42.57061,12.67237,297.27,0.35,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0102-47894,-0.59119,9.95381,312.32,0.95,50,2026-09-10T01:02:00Z,N20,Routine Flare
firms-2026-09-10-0050-47895,41.40118,20.65843,328.65,1.89,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47896,41.40033,20.66309,296.14,1.89,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0102-47897,-0.59473,9.95327,316.66,1.65,50,2026-09-10T01:02:00Z,N20,Routine Flare
firms-2026-09-10-0050-47898,41.39954,20.64799,304.23,0.96,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0102-47899,-0.83048,9.84093,317.19,1.62,50,2026-09-10T01:02:00Z,N20,Routine Flare
firms-2026-09-10-0050-47900,41.50283,19.74473,304.54,0.68,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47901,41.34441,19.94262,302.05,0.41,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47902,39.60912,27.87624,298.83,0.62,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0102-47903,-0.70355,8.77479,302.51,1.76,50,2026-09-10T01:02:00Z,N20,Routine Flare
firms-2026-09-10-0050-47904,40.79641,22.47786,297.88,0.73,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47905,39.86362,26.24407,304.38,2.09,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0102-47906,-0.75362,8.75612,308.59,2.23,50,2026-09-10T01:02:00Z,N20,Routine Flare
firms-2026-09-10-0050-47907,39.86538,26.24286,309.14,1.82,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47908,38.65941,30.61711,311.64,1.87,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47909,41.75597,15.12,308.94,1.06,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0102-47910,-1.12408,10.34913,312.01,1.33,50,2026-09-10T01:02:00Z,N20,Routine Flare
firms-2026-09-10-0050-47911,42.00938,12.71621,307.59,1.26,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47912,40.28513,23.44571,301.71,0.77,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47913,40.28355,23.44397,303.6,0.75,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0102-47914,-1.5217,9.95364,320.12,1.78,50,2026-09-10T01:02:00Z,N20,Routine Flare
firms-2026-09-10-0050-47915,38.21879,31.20462,307.49,1.19,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47916,38.21518,31.20471,304.2,1.09,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47917,39.09435,27.51497,299.72,1.39,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0102-47918,-1.52529,9.9531,311.3,1.78,50,2026-09-10T01:02:00Z,N20,Routine Flare
firms-2026-09-10-0050-47919,41.21285,16.04809,305.35,0.78,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0102-47920,-1.58938,9.97453,328,1.69,50,2026-09-10T01:02:00Z,N20,Routine Flare
firms-2026-09-10-0050-47921,40.52188,19.90401,310.91,0.99,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47922,40.52039,19.90586,318.92,1.69,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0102-47923,-1.63677,9.8797,313.03,1.12,50,2026-09-10T01:02:00Z,N20,Routine Flare
firms-2026-09-10-0050-47924,41.43452,13.47923,300.7,0.46,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47925,41.28908,13.38546,304.46,0.32,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47926,41.24919,13.47165,307.04,0.65,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0102-47927,-1.90154,11.23367,300.55,0.86,50,2026-09-10T01:02:00Z,N20,Routine Flare
firms-2026-09-10-0050-47928,38.74062,26.93043,303.34,1.61,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47929,38.73748,26.94306,306.76,2.28,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0102-47930,-1.73699,9.96511,305.73,0.57,50,2026-09-10T01:02:00Z,N20,Routine Flare
firms-2026-09-10-0050-47931,40.4661,18.16103,306.67,0.38,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47932,40.5205,17.21035,307.12,1.53,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47933,40.50669,17.21138,307.52,1.36,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0102-47934,-1.77189,9.82337,321.87,1.51,50,2026-09-10T01:02:00Z,N20,Routine Flare
firms-2026-09-10-0050-47935,40.50272,17.21501,318,1.36,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47936,40.50203,17.21951,314.56,1.69,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0102-47937,-1.79819,9.89824,316.16,1.38,50,2026-09-10T01:02:00Z,N20,Routine Flare
firms-2026-09-10-0050-47938,39.35639,22.98637,302.66,1.66,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0102-47939,-1.78972,9.82055,328.74,3.34,50,2026-09-10T01:02:00Z,N20,Routine Flare
firms-2026-09-10-0050-47940,37.25375,30.44391,298.21,1.29,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0102-47941,-1.95815,9.87437,301.46,0.81,50,2026-09-10T01:02:00Z,N20,Routine Flare
firms-2026-09-10-0050-47942,40.31588,15.89965,300.44,0.58,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47943,41.19925,1.22136,303.28,1.9,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0102-47944,-2.07337,9.80937,327.97,4.16,50,2026-09-10T01:02:00Z,N20,Routine Flare
firms-2026-09-10-0050-47945,41.1974,1.22142,301.67,0.95,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0102-47946,-3.05201,14.95715,322.88,3.26,50,2026-09-10T01:02:00Z,N20,Routine Flare
firms-2026-09-10-0050-47947,39.57407,16.53171,307.9,0.53,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47948,40.57728,0.54023,298.96,1.61,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0102-47949,-3.05243,14.95991,301.23,4.08,50,2026-09-10T01:02:00Z,N20,Routine Flare
firms-2026-09-10-0050-47950,38.66911,16.43539,329.07,2.14,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47951,38.66583,16.43454,315.76,2.14,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47952,38.79747,15.20952,323.84,1.67,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0102-47953,-3.05694,14.95556,351.42,3.26,50,2026-09-10T01:02:00Z,N20,Routine Flare
firms-2026-09-10-0050-47954,38.79408,15.209,331.29,7.65,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0102-47955,-2.77791,10.0148,307.17,0.92,50,2026-09-10T01:02:00Z,N20,Routine Flare
firms-2026-09-10-0050-47956,38.20477,15.26735,311.22,2.21,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47957,38.07533,14.74042,309.53,0.66,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0102-47958,-4.09858,14.84141,318.52,2.07,50,2026-09-10T01:02:00Z,N20,Routine Flare
firms-2026-09-10-0050-47959,37.89067,15.14866,312.8,1.21,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47960,37.74925,15.03953,301.27,1.95,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0102-47961,-4.01465,12.65006,300.59,0.55,50,2026-09-10T01:02:00Z,N20,Routine Flare
firms-2026-09-10-0050-47962,37.74863,15.04388,307.57,1.33,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0102-47963,-4.01531,12.65101,300.88,0.74,50,2026-09-10T01:02:00Z,N20,Routine Flare
firms-2026-09-10-0050-47964,37.74801,15.0482,298.92,1.33,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47965,37.74619,15.06094,304.64,2.08,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47966,37.75194,14.99663,306.21,1.61,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0102-47967,-5.02017,16.77854,304.85,1.08,50,2026-09-10T01:02:00Z,N20,Routine Flare
firms-2026-09-10-0050-47968,37.74407,15.05163,299.84,0.91,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47969,37.74346,15.05589,308.94,0.91,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0102-47970,-4.53611,12.98209,304.96,1.08,50,2026-09-10T01:02:00Z,N20,Routine Flare
firms-2026-09-10-0050-47971,37.74286,15.06013,313.19,1.46,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47972,37.74224,15.06445,308.77,1.46,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47973,37.94756,13.20948,307.67,0.7,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47974,37.67818,15.11475,302.24,0.15,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0102-47975,-4.53982,12.97592,296.25,1.08,50,2026-09-10T01:02:00Z,N20,Routine Flare
firms-2026-09-10-0050-47976,37.83558,13.193,303.25,0.66,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47977,37.21156,15.16798,310.5,1.8,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0050-47978,36.7126,14.97893,310.85,0.84,50,2026-09-10T00:50:00Z,N20,Routine Flare
firms-2026-09-10-0102-47979,-4.54054,12.98077,303.05,1.08,50,2026-09-10T01:02:00Z,N20,Routine Flare
firms-2026-09-10-0052-47980,36.94065,9.39112,338.02,6.93,50,2026-09-10T00:52:00Z,N20,Routine Flare
firms-2026-09-10-0102-47981,-5.98065,14.57656,317.66,1.7,50,2026-09-10T01:02:00Z,N20,Routine Flare
